avg_loss,epoch,los_group,pretrained_path,test_acc,test_ami,test_ari,test_mi,test_mmi,test_v_measure,train_acc,train_ami,train_ari,train_mi,train_mmi,train_v_measure
0.4402849374169504,1,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.8562575314167671,9.535675349569538e-15,0.0,1.6375789613221059e-15,1.637578961322106e-05,6.456112980438503e-15,0.8697851748661926,0.0006099392007128482,0.004424085488337967,0.0004387091481038161,0.005172872627168251,0.0018019440255204614
0.4150300456138727,2,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.856773971423653,0.00278438539214597,0.00960812548006179,0.0015996239533505514,0.020877609507955284,0.006165825209164394,0.8686853874917516,0.0017326588432247487,0.010305935547056532,0.0008951949292245364,0.007545453364329254,0.003569920377714486
0.4039160715412933,3,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.8560853847478052,0.003087737645825311,0.012649280601570884,0.0017654994596335329,0.016718262429102074,0.006671339197580928,0.8687587066500476,0.01186486179407931,0.04361179337604641,0.005704425664378196,0.03260163633172456,0.021261860737022558
0.39506720478552704,4,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.856601824754691,0.016784726448982382,0.05562785520699729,0.008777389250281988,0.045883642556834504,0.030296533075708978,0.8683921108585674,0.014210739330176182,0.055476213379552074,0.006776254021927925,0.03546561728418069,0.024682415746488398
0.38581023743073367,5,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.8571182647615768,0.01587788601804163,0.04651790401997696,0.008437619349600647,0.047209646335059946,0.02959201521181472,0.8705916856074493,0.031015039725925387,0.0992186936598419,0.014783275880912541,0.06453089681163403,0.05071930514301578
0.374023670069185,6,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.8519538646927182,0.013869560223126872,0.05356618899935494,0.007402746550451455,0.03206097624656093,0.024176654701788435,0.8746975584720288,0.05634821252330129,0.15373986113540009,0.026720531476069464,0.10104214997054953,0.08620299205521227
0.3622193131733783,7,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.852470304699604,0.02188385550019955,0.07959485575498416,0.011460756205245691,0.04440721940920959,0.035893735164478545,0.8788767504949043,0.078450953129612,0.19557374598452137,0.0371412626769987,0.13166772974752017,0.1159981668698373
0.3522571871466241,8,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.8578068514374246,0.027136035899078263,0.08591122420860772,0.014130642917518808,0.06272352546855539,0.04653272904011567,0.8804897719774177,0.09001464206716786,0.22109511265715912,0.042593568454971864,0.14346828092514188,0.12935655999417267
0.33828639924764936,9,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.8559132380788431,0.03202298767084737,0.1047593264803355,0.016608321056490207,0.06341753133004874,0.051699530913379844,0.8859887088496224,0.12123925590075085,0.27028852796750646,0.05731698447086343,0.18379453886661382,0.1691107319106362
0.3354842700083302,10,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.8536753313823378,0.03199784527504284,0.10193070569644874,0.016591883100972312,0.06033890906492844,0.05055828279298847,0.88547547474155,0.11964748792229112,0.27102060800429745,0.056565939964405204,0.17862628224848617,0.16532883536334497
0.3304180655853028,11,90-percentile,../models/skipgram_ce_nm_ws_180_dim_100_epoch_1.vec,0.8504045446720606,0.026796591340958142,0.09297243321742425,0.013944881843877273,0.048651280197061254,0.041673455862946004,0.8861353471662146,0.1265324455423541,0.2808333034162133,0.05981233208864514,0.18515760388667918,0.17264015300648936
0.4521900546612807,1,90-percentile,../models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.8562575314167671,9.535675349569538e-15,0.0,1.6375789613221059e-15,1.637578961322106e-05,6.456112980438503e-15,0.8702250898159689,0.00017656001732907286,0.0026056787299430706,0.00021345897592049798,0.003708668449472851,0.0008918220921991665
0.42403724270225646,2,90-percentile,../models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.8502323980030987,0.0024306762439279045,0.009339071761517888,0.0014147488224295814,0.00811923775877043,0.004989010750356618,0.8694185790747122,0.0015216677532330844,0.007195292285578184,0.0007986458041132714,0.00796675484620272,0.0032400377106927562
0.40994342230301345,3,90-percentile,../models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.8562575314167671,9.535675349569538e-15,0.0,1.6375789613221059e-15,1.637578961322106e-05,6.456112980438503e-15,0.8695652173913043,0.0027121964632863703,0.011734077667344146,0.001358461400615232,0.01239960222846148,0.0054652555043309394
0.40691299165169337,4,90-percentile,../models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.8562575314167671,0.00034352122219125206,0.0015497717998770428,0.00028786152226577765,0.007271089315020843,0.0011280165799301984,0.8699318131827847,0.005825602442164951,0.023308987080090257,0.0029027612310744497,0.022004931732394078,0.01141534151727794
