avg_loss,epoch,los_group,pretrained_path,test_acc,test_ami,test_ari,test_mi,test_mmi,test_v_measure,train_acc,train_ami,train_ari,train_mi,train_mmi,train_v_measure
1.30454537091,1,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_360_dim_100_epoch_1.vec,0.412858117326,0.0943724523109,0.0850696190693,0.136834875917,0.113627200949,0.111820781899,0.42410188457,0.0703514667503,0.0760982468036,0.100545764112,0.0826365610748,0.0816504499034
1.24723325192,2,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_360_dim_100_epoch_1.vec,0.412005457026,0.100454588246,0.0856578666327,0.145906403868,0.114317111031,0.11348027278,0.444419905771,0.100316296992,0.102116426868,0.142957907203,0.114942468795,0.113928724921
1.22642562037,3,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_360_dim_100_epoch_1.vec,0.43656207367,0.106265286735,0.0963440126197,0.1540732107,0.123057536481,0.121851448854,0.460836277974,0.105237677492,0.111529167067,0.150093218287,0.119277915491,0.118401153576
1.19649687623,4,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_360_dim_100_epoch_1.vec,0.424965893588,0.110301698796,0.0975426155192,0.159864076674,0.123986991923,0.123224192566,0.471584216726,0.117701147106,0.118795560038,0.167798813955,0.131660912735,0.130884255194
1.16274180302,5,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_360_dim_100_epoch_1.vec,0.422919508868,0.112053469381,0.0939462478035,0.162716084806,0.12567522589,0.124958513644,0.483215547703,0.1308138851,0.130922272587,0.186417084346,0.143927923249,0.143311087649
1.12784972675,6,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_360_dim_100_epoch_1.vec,0.433663028649,0.104201587041,0.0913728106501,0.151418707231,0.116276197383,0.115682400354,0.504048881037,0.150448880559,0.153159455206,0.214306435687,0.164336757512,0.163731853459
1.31658582933,1,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.413710777626,0.0799397874518,0.0682352440314,0.11611501893,0.0953279833134,0.0939967813274,0.413133097762,0.0637488136673,0.067731560888,0.0910181230709,0.0751808961492,0.074225671326
1.2619622232,2,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.400579809004,0.0880826361511,0.0740135899268,0.127868117385,0.100041098821,0.0993258095282,0.436690223793,0.0877246705159,0.0894791996312,0.125194238791,0.101665717856,0.100631507919
1.23897642812,3,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.422237380628,0.0911134149292,0.081669213496,0.132476371886,0.105294202325,0.104331940129,0.44964664311,0.0992857280432,0.102104941918,0.141641267864,0.113228631428,0.112314013343
1.20908642628,4,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.422407912688,0.0986918198925,0.0845844996665,0.143494464474,0.112086623462,0.111306405738,0.460762661955,0.1104521236,0.110001590122,0.157493420645,0.123584501592,0.122854454317
1.17514352589,5,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.412005457026,0.110734297972,0.0836575186552,0.160821007843,0.122005544228,0.121522495874,0.471363368669,0.124528791294,0.122320345296,0.177487474174,0.137790431268,0.137127969246
1.14497937405,6,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.407401091405,0.07396681473,0.0622080772989,0.107881439528,0.0824379611071,0.082056616113,0.490577149588,0.13899461596,0.135984997677,0.198033462315,0.151712496534,0.151166425342
1.11008406672,7,30-percentile,/media/tuanta/USB/hattt/models/skipgram_ce_nm_ws_60_dim_100_epoch_1.vec,0.417121418827,0.108076362001,0.0878483554361,0.156988727561,0.120141506147,0.119568582152,0.514723203769,0.157744036467,0.155638102949,0.224666168194,0.170552452346,0.170063024008
